filename,species,scientific_name,location,country,length,quality,date,id,url
xeno_audio/aegithina_tiphia\1005516_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Red Boardwalk Bridge (near  Tambon Phanthai Norasing), Mueang Samut Sakhon District, Samut Sakhon",Thailand,0:53,A,2025-06-10,1005516,https://xeno-canto.org/1005516
xeno_audio/aegithina_tiphia\1003532_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,eBird hotspot: Benjakiti Park,Thailand,0:04,A,2025-06-03,1003532,https://xeno-canto.org/1003532
xeno_audio/aegithina_tiphia\1002980_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,1:24,A,2025-05-31,1002980,https://xeno-canto.org/1002980
xeno_audio/aegithina_tiphia\962815_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Phutthamonthon Park, Amphoe Phutthamonthon, Chang Wat Nakhon Pathom",Thailand,0:21,A,2025-01-14,962815,https://xeno-canto.org/962815
xeno_audio/aegithina_tiphia\962745_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:04,A,2025-01-09,962745,https://xeno-canto.org/962745
xeno_audio/aegithina_tiphia\908994_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Khlong Sok, Phanom District, Surat Thani",Thailand,0:32,A,2024-05-18,908994,https://xeno-canto.org/908994
xeno_audio/aegithina_tiphia\906272_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Doi Lang West Slope, Doi Pha Hom Pok National Park, Fang, Chiang Mai",Thailand,0:57,A,2024-02-11,906272,https://xeno-canto.org/906272
xeno_audio/aegithina_tiphia\841198_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Lam Toiting (near  Bangkok), Nong Chok, Bangkok",Thailand,0:37,A,2023-11-10,841198,https://xeno-canto.org/841198
xeno_audio/aegithina_tiphia\802279_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Khuan Lang (near  Tambon Khuan Lang), Amphoe Hat Yai, Chang Wat Songkhla",Thailand,1:04,A,2023-05-19,802279,https://xeno-canto.org/802279
xeno_audio/aegithina_tiphia\783855_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Petchaburi, Kaeng Krachan, Kum Nang Phaya Resort and environment",Thailand,0:43,A,2023-02-08,783855,https://xeno-canto.org/783855
xeno_audio/aegithina_tiphia\707530_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Tambon Phan Don, Kumphawapi District, Udon Thani",Thailand,0:15,A,2017-07-21,707530,https://xeno-canto.org/707530
xeno_audio/aegithina_tiphia\554822_Common_Iora_Thailand_A.wav,Common Iora,Aegithina tiphia,"Bang Pra Non-hunting Area, Chon Buri",Thailand,0:02,A,2020-05-04,554822,https://xeno-canto.org/554822
xeno_audio/aegithina_tiphia\988031_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Khlong Nueng (near  Tambon Khlong Nung), Amphoe Khlong Luang, Chang Wat Pathum Thani",Thailand,0:04,B,2025-04-14,988031,https://xeno-canto.org/988031
xeno_audio/aegithina_tiphia\973071_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Huay Chorakhe Mak NHA, Tambon Sakae Phrong, Amphoe Mueang Buri Ram, Chang Wat Buri Ram",Thailand,1:05,B,2025-02-12,973071,https://xeno-canto.org/973071
xeno_audio/aegithina_tiphia\962743_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:20,B,2025-01-09,962743,https://xeno-canto.org/962743
xeno_audio/aegithina_tiphia\953623_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Mae Ping NP, Rd 4040 KM10, Amphoe Li, Lamphun",Thailand,0:29,B,2024-11-19,953623,https://xeno-canto.org/953623
xeno_audio/aegithina_tiphia\941519_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Hellfire Pass, Kanchanaburi",Thailand,0:52,B,2024-10-18,941519,https://xeno-canto.org/941519
xeno_audio/aegithina_tiphia\915256_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,San Khala Kiri national park,Thailand,0:47,B,2024-06-21,915256,https://xeno-canto.org/915256
xeno_audio/aegithina_tiphia\877668_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Thap Yao (near  Bangkok), Lat Krabang, Krung Thep Maha Nakhon",Thailand,0:39,B,2024-02-24,877668,https://xeno-canto.org/877668
xeno_audio/aegithina_tiphia\858548_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Lam Toiting (near  Bangkok), Nong Chok, Bangkok",Thailand,1:16,B,2024-01-01,858548,https://xeno-canto.org/858548
xeno_audio/aegithina_tiphia\857168_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Lam Toiting (near  Bangkok), Nong Chok, Bangkok",Thailand,1:43,B,2023-12-23,857168,https://xeno-canto.org/857168
xeno_audio/aegithina_tiphia\857167_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Lam Toiting (near  Bangkok), Nong Chok, Bangkok",Thailand,1:23,B,2023-12-23,857167,https://xeno-canto.org/857167
xeno_audio/aegithina_tiphia\857058_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Ko Kret (near  Tambon Ko Kret), Amphoe Pak Kret, Chang Wat Nonthaburi",Thailand,0:08,B,2023-12-22,857058,https://xeno-canto.org/857058
xeno_audio/aegithina_tiphia\803973_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Huay Laeng Royal Project, Wiang Kaen District, Chiang Rai",Thailand,0:30,B,2023-05-21,803973,https://xeno-canto.org/803973
xeno_audio/aegithina_tiphia\802190_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,0:58,B,2023-05-14,802190,https://xeno-canto.org/802190
xeno_audio/aegithina_tiphia\777287_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Pha Chong Sai, Muang Yai, Wiang Kaen District, Chiang Rai",Thailand,1:05,B,2023-01-28,777287,https://xeno-canto.org/777287
xeno_audio/aegithina_tiphia\775656_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Huay Laeng Royal Project, Wiang Kaen District, Chiang Rai",Thailand,1:01,B,2023-01-14,775656,https://xeno-canto.org/775656
xeno_audio/aegithina_tiphia\616395_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Tambon Lam Pho, Amphoe Bang Bua Thong, Chang Wat Nonthaburi",Thailand,0:43,B,2021-01-19,616395,https://xeno-canto.org/616395
xeno_audio/aegithina_tiphia\600906_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,1:25,B,2020-09-06,600906,https://xeno-canto.org/600906
xeno_audio/aegithina_tiphia\516499_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,1:06,B,2019-08-22,516499,https://xeno-canto.org/516499
xeno_audio/aegithina_tiphia\464236_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"KM37.5 Jeep Track, Doi Inthanon National Park",Thailand,0:32,B,1991-03-20,464236,https://xeno-canto.org/464236
xeno_audio/aegithina_tiphia\461866_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"ตำบล บางม่วง, อำเภอ ตะกั่วป่า, พังงา",Thailand,0:30,B,2019-02-26,461866,https://xeno-canto.org/461866
xeno_audio/aegithina_tiphia\461231_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"ตำบล บางม่วง, อำเภอ ตะกั่วป่า, พังงา",Thailand,0:27,B,2019-02-25,461231,https://xeno-canto.org/461231
xeno_audio/aegithina_tiphia\461230_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"ตำบล บางม่วง, อำเภอ ตะกั่วป่า, พังงา",Thailand,0:26,B,2019-02-25,461230,https://xeno-canto.org/461230
xeno_audio/aegithina_tiphia\461221_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Sa Khu, Amphoe Thalang, Chang Wat Phuket",Thailand,0:30,B,2019-03-05,461221,https://xeno-canto.org/461221
xeno_audio/aegithina_tiphia\410020_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"KMUTT, Bangkhunthien Campus, Bangkok",Thailand,0:12,B,2018-04-08,410020,https://xeno-canto.org/410020
xeno_audio/aegithina_tiphia\396833_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",Thailand,0:20,B,2017-12-09,396833,https://xeno-canto.org/396833
xeno_audio/aegithina_tiphia\396761_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",Thailand,0:17,B,2017-12-09,396761,https://xeno-canto.org/396761
xeno_audio/aegithina_tiphia\365432_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,Ko Phra Thong Island Nature Resort,Thailand,1:19,B,2016-02-18,365432,https://xeno-canto.org/365432
xeno_audio/aegithina_tiphia\348103_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Tambon Khao Khram, Amphoe Mueang Krabi, Chang Wat Krabi",Thailand,0:23,B,2008-12-23,348103,https://xeno-canto.org/348103
xeno_audio/aegithina_tiphia\303760_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Khlong Suan, Khlong Saeng Wildlife Sanctuary, Suratthani Province",Thailand,0:17,B,2016-02-08,303760,https://xeno-canto.org/303760
xeno_audio/aegithina_tiphia\197869_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Huai Kha Khaeng Wildlife Sanctuary, Mae Poen District, Nakhon Sawan",Thailand,0:20,B,2014-07-23,197869,https://xeno-canto.org/197869
xeno_audio/aegithina_tiphia\41732_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,Mae Hia,Thailand,0:09,B,2003-02-00,41732,https://xeno-canto.org/41732
xeno_audio/aegithina_tiphia\35816_Common_Iora_Thailand_B.wav,Common Iora,Aegithina tiphia,"Lumpini Park, Bangkok",Thailand,0:05,B,2002-04-08,35816,https://xeno-canto.org/35816
xeno_audio/rhipidura_javanica\1005490_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:24,A,2025-06-10,1005490,https://xeno-canto.org/1005490
xeno_audio/rhipidura_javanica\1004365_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,eBird hotspot: Benjakiti Park,Thailand,0:31,A,2025-06-04,1004365,https://xeno-canto.org/1004365
xeno_audio/rhipidura_javanica\952349_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:27,A,2024-11-01,952349,https://xeno-canto.org/952349
xeno_audio/rhipidura_javanica\952348_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:40,A,2024-11-01,952348,https://xeno-canto.org/952348
xeno_audio/rhipidura_javanica\879683_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Bang Sue (near  Bangkok), Bang Sue, กรุงเทพมหานคร",Thailand,1:03,A,2024-03-07,879683,https://xeno-canto.org/879683
xeno_audio/rhipidura_javanica\855225_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Thap Yao (near  Bangkok), Lat Krabang, Krung Thep Maha Nakhon",Thailand,0:18,A,2023-12-13,855225,https://xeno-canto.org/855225
xeno_audio/rhipidura_javanica\780998_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Noen Hom, Mueang Prachinburi District, Prachin Buri",Thailand,0:08,A,2022-10-28,780998,https://xeno-canto.org/780998
xeno_audio/rhipidura_javanica\627993_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Bang Kachao, Samut Prakan",Thailand,0:42,A,2016-02-24,627993,https://xeno-canto.org/627993
xeno_audio/rhipidura_javanica\627991_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,"Bang Pu Mai, Samut Prakan",Thailand,0:14,A,2019-05-13,627991,https://xeno-canto.org/627991
xeno_audio/rhipidura_javanica\58970_Malaysian_Pied_Fantail_Thailand_A.wav,Malaysian Pied Fantail,Rhipidura javanica,Bangkok,Thailand,0:13,A,2009-05-09,58970,https://xeno-canto.org/58970
xeno_audio/rhipidura_javanica\1006369_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Suwintawong 47 Alley overgrown woods & marshes, Nong Chok, Krung Thep Maha Nakhon",Thailand,0:01,B,2025-06-14,1006369,https://xeno-canto.org/1006369
xeno_audio/rhipidura_javanica\984900_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Khlong Nueng (near  Tambon Khlong Nung), Amphoe Khlong Luang, Chang Wat Pathum Thani",Thailand,0:16,B,2025-04-02,984900,https://xeno-canto.org/984900
xeno_audio/rhipidura_javanica\936859_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"eBird hotspot: Bang Khaem Fish Ponds, Nakhon Pathom",Thailand,1:27,B,2024-09-30,936859,https://xeno-canto.org/936859
xeno_audio/rhipidura_javanica\785098_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,Kaeng Krachan. Nana Resort and adjacent farmland,Thailand,0:47,B,2023-02-14,785098,https://xeno-canto.org/785098
xeno_audio/rhipidura_javanica\616406_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Lam Pho, Amphoe Bang Bua Thong, Chang Wat Nonthaburi",Thailand,0:04,B,2021-01-20,616406,https://xeno-canto.org/616406
xeno_audio/rhipidura_javanica\607934_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,0:51,B,2020-10-06,607934,https://xeno-canto.org/607934
xeno_audio/rhipidura_javanica\397414_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Bang Rak Noi, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi",Thailand,0:07,B,2017-12-31,397414,https://xeno-canto.org/397414
xeno_audio/rhipidura_javanica\359360_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",Thailand,1:12,B,2017-01-17,359360,https://xeno-canto.org/359360
xeno_audio/rhipidura_javanica\343311_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Na Saeng, Amphoe Ko Kha, Chang Wat Lampang",Thailand,0:09,B,2016-11-19,343311,https://xeno-canto.org/343311
xeno_audio/rhipidura_javanica\343310_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Na Saeng, Amphoe Ko Kha, Chang Wat Lampang",Thailand,0:40,B,2016-11-19,343310,https://xeno-canto.org/343310
xeno_audio/rhipidura_javanica\332700_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Bang Kachao, Amphoe Phra Pradaeng, Chang Wat Samut Prakan",Thailand,0:08,B,2016-08-29,332700,https://xeno-canto.org/332700
xeno_audio/rhipidura_javanica\327429_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Laem Phak Bia, Amphoe Ban Laem, Chang Wat Phetchaburi",Thailand,0:30,B,2016-02-13,327429,https://xeno-canto.org/327429
xeno_audio/rhipidura_javanica\294977_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Bang Kaeo, Amphoe Ban Laem, Chang Wat Phetchaburi",Thailand,0:07,B,2015-01-28,294977,https://xeno-canto.org/294977
xeno_audio/rhipidura_javanica\294976_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Tambon Bang Kaeo, Amphoe Ban Laem, Chang Wat Phetchaburi",Thailand,0:09,B,2015-01-28,294976,https://xeno-canto.org/294976
xeno_audio/rhipidura_javanica\94273_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"King Project, Phetchaburi",Thailand,0:05,B,2012-01-23,94273,https://xeno-canto.org/94273
xeno_audio/rhipidura_javanica\94272_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"King Project, Phetchaburi",Thailand,0:23,B,2012-01-23,94272,https://xeno-canto.org/94272
xeno_audio/rhipidura_javanica\94271_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Pakarung Guest House, Muang Phetchaburi",Thailand,0:31,B,2012-01-23,94271,https://xeno-canto.org/94271
xeno_audio/rhipidura_javanica\94270_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Pakarung Guest House, Muang Phetchaburi",Thailand,0:15,B,2012-01-23,94270,https://xeno-canto.org/94270
xeno_audio/rhipidura_javanica\94269_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Pakarung Guest House, Muang Phetchaburi",Thailand,0:07,B,2012-01-23,94269,https://xeno-canto.org/94269
xeno_audio/rhipidura_javanica\94268_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Pakarung Guest House, Muang Phetchaburi",Thailand,0:09,B,2012-01-23,94268,https://xeno-canto.org/94268
xeno_audio/rhipidura_javanica\69404_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,AIT,Thailand,0:03,B,1996-12-10,69404,https://xeno-canto.org/69404
xeno_audio/rhipidura_javanica\29386_Malaysian_Pied_Fantail_Thailand_B.wav,Malaysian Pied Fantail,Rhipidura javanica,"Nopparat Thara NP, Krabi",Thailand,0:17,B,2008-12-24,29386,https://xeno-canto.org/29386
xeno_audio/dicrurus_leucophaeus\971308_Ashy_Drongo_Thailand_A.wav,Ashy Drongo,Dicrurus leucophaeus,"Satun Urban Forest (near  Tambon Tammalang), Mueang Satun District, Satun",Thailand,0:14,A,2025-02-05,971308,https://xeno-canto.org/971308
xeno_audio/dicrurus_leucophaeus\962928_Ashy_Drongo_Thailand_A.wav,Ashy Drongo,Dicrurus leucophaeus,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:03,A,2025-01-20,962928,https://xeno-canto.org/962928
xeno_audio/dicrurus_leucophaeus\962849_Ashy_Drongo_Thailand_A.wav,Ashy Drongo,Dicrurus leucophaeus,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:16,A,2025-01-15,962849,https://xeno-canto.org/962849
xeno_audio/dicrurus_leucophaeus\943592_Ashy_Drongo_Thailand_A.wav,Ashy Drongo,Dicrurus leucophaeus,"Department of Public Relations, Bangkok",Thailand,1:49,A,2024-10-29,943592,https://xeno-canto.org/943592
xeno_audio/dicrurus_leucophaeus\858391_Ashy_Drongo_Thailand_A.wav,Ashy Drongo,Dicrurus leucophaeus,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,1:51,A,2023-12-31,858391,https://xeno-canto.org/858391
xeno_audio/dicrurus_leucophaeus\706101_Ashy_Drongo_Thailand_A.wav,Ashy Drongo,Dicrurus leucophaeus,"Doi Lang West Slope, Doi Pha Hom Pok National Park, Fang, Chiang Mai",Thailand,0:51,A,2022-02-24,706101,https://xeno-canto.org/706101
xeno_audio/dicrurus_leucophaeus\693270_Ashy_Drongo_Thailand_A.wav,Ashy Drongo,Dicrurus leucophaeus,"Doi Pha Hom Pok National Park (near  Mon Pin), Fang District, Chiang Mai",Thailand,2:10,A,2021-12-24,693270,https://xeno-canto.org/693270
xeno_audio/dicrurus_leucophaeus\863252_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Phu Chi Dao, Wiang Kaen District, Chiang Rai",Thailand,0:15,B,2023-12-17,863252,https://xeno-canto.org/863252
xeno_audio/dicrurus_leucophaeus\863005_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Pha Chang Park, Wiang Chai District, Chiang Rai",Thailand,0:35,B,2023-12-23,863005,https://xeno-canto.org/863005
xeno_audio/dicrurus_leucophaeus\858390_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:52,B,2023-12-31,858390,https://xeno-canto.org/858390
xeno_audio/dicrurus_leucophaeus\773323_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Huay Laeng Royal Project, Wiang Kaen District, Chiang Rai",Thailand,0:50,B,2023-01-01,773323,https://xeno-canto.org/773323
xeno_audio/dicrurus_leucophaeus\690695_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Bangkok, Krung Thep Maha Nakhon",Thailand,0:50,B,2021-12-10,690695,https://xeno-canto.org/690695
xeno_audio/dicrurus_leucophaeus\639829_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Doi Lang West Slope, Doi Pha Hom Pok National Park, Fang, Chiang Mai",Thailand,1:09,B,2021-03-23,639829,https://xeno-canto.org/639829
xeno_audio/dicrurus_leucophaeus\629928_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Mae Surin Waterfall NP, Mae Hong Son",Thailand,1:32,B,2018-11-23,629928,https://xeno-canto.org/629928
xeno_audio/dicrurus_leucophaeus\629927_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Mae Surin Waterfall NP, Mae Hong Son",Thailand,1:11,B,2018-11-23,629927,https://xeno-canto.org/629927
xeno_audio/dicrurus_leucophaeus\607200_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Entrance Road, Huay Kha Khaeng WS, Uthaithani",Thailand,0:26,B,2020-08-02,607200,https://xeno-canto.org/607200
xeno_audio/dicrurus_leucophaeus\463977_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,Ban Nai Chong 'pylon line forest',Thailand,0:39,B,1990-05-04,463977,https://xeno-canto.org/463977
xeno_audio/dicrurus_leucophaeus\463832_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Doi Lang West Slope, Doi Pha Hom Pok National Park, Fang, Chiang Mai",Thailand,1:28,B,2019-02-23,463832,https://xeno-canto.org/463832
xeno_audio/dicrurus_leucophaeus\396854_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Tambon Bang Rak Noi, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi",Thailand,0:38,B,2017-12-22,396854,https://xeno-canto.org/396854
xeno_audio/dicrurus_leucophaeus\396748_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",Thailand,0:11,B,2017-12-09,396748,https://xeno-canto.org/396748
xeno_audio/dicrurus_leucophaeus\365197_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",Thailand,0:51,B,2017-04-17,365197,https://xeno-canto.org/365197
xeno_audio/dicrurus_leucophaeus\365150_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",Thailand,3:01,B,2017-04-15,365150,https://xeno-canto.org/365150
xeno_audio/dicrurus_leucophaeus\365149_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",Thailand,0:54,B,2017-04-15,365149,https://xeno-canto.org/365149
xeno_audio/dicrurus_leucophaeus\359357_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",Thailand,0:31,B,2017-02-02,359357,https://xeno-canto.org/359357
xeno_audio/dicrurus_leucophaeus\210505_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Thi Nuey Station, Thung Yai Naresuan Wildlife Sanctuary",Thailand,0:42,B,2015-01-03,210505,https://xeno-canto.org/210505
xeno_audio/dicrurus_leucophaeus\163463_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Doi Ang Khang, North Western Thailand",Thailand,0:21,B,2011-12-16,163463,https://xeno-canto.org/163463
xeno_audio/dicrurus_leucophaeus\139175_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Doi Ang Khang, North Western Thailand",Thailand,0:19,B,2011-12-04,139175,https://xeno-canto.org/139175
xeno_audio/dicrurus_leucophaeus\93932_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Hellfire Pass, Kanchanaburi",Thailand,0:09,B,2012-01-27,93932,https://xeno-canto.org/93932
xeno_audio/dicrurus_leucophaeus\93931_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Hellfire Pass, Kanchanaburi",Thailand,0:15,B,2012-01-27,93931,https://xeno-canto.org/93931
xeno_audio/dicrurus_leucophaeus\93930_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Kaeng Krachan National Park, KM 26-29, Phetchaburi",Thailand,0:07,B,2012-01-25,93930,https://xeno-canto.org/93930
xeno_audio/dicrurus_leucophaeus\93929_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Kaeng Krachan National Park, Panoenthung Campsite, Km 30-32, Phetchaburi",Thailand,0:09,B,2012-01-25,93929,https://xeno-canto.org/93929
xeno_audio/dicrurus_leucophaeus\93928_Ashy_Drongo_Thailand_B.wav,Ashy Drongo,Dicrurus leucophaeus,"Kaeng Krachan National Park, Panoenthung Campsite, Km 30-32, Phetchaburi",Thailand,0:21,B,2012-01-25,93928,https://xeno-canto.org/93928
